"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"521","PLPP3",1898.25673669184,0.664773882948821,0.157417331629071,1.48702135310197e-07,2.58456858441657e-06
"522","AK4",580.499749072654,0.757706284148589,0.572643438205294,0.00108343078625325,0.0049238925089023
"523","RBP7",57.3957292394761,0.799848486196501,0.200569026371948,7.48617802010941e-07,1.03455858169109e-05
"524","DRAXIN",908.828967921303,0.969417056398955,0.159259101560058,6.52105125090992e-11,2.97605940771317e-09
"525","NEXN",153.077496562428,-1.17079536532046,0.160726687122814,9.70134959988909e-15,1.1736323170723e-12
"526","NTNG1",1269.42487046938,-0.727367904749514,0.112074793980578,1.64197770370655e-12,1.13766664261813e-10
"527","GBP2",566.126306721453,0.671480673023259,0.272682347358044,0.000101107864240062,0.000674480163943659
"528","VCAM1",267.027689470584,1.27414365729837,0.151691796518645,7.20844898574727e-19,2.33783804020736e-16
"529","CADM3",1123.69642382631,0.911209290602886,0.278859726375307,9.21034624683615e-06,8.88565239496984e-05
"530","SLAMF9",51.7097036591572,0.883394873027187,0.3636144482807,8.57308395818558e-05,0.000588116646150417
"531","ATF3",172.906223270001,0.7949550788378,0.235698166040999,6.24028175953277e-06,6.39251443955363e-05
"532","SNED1",967.378715672365,0.78093658472544,0.173827229780168,9.40207076943879e-08,1.749887237345e-06
"533","IL24",28.1729016553287,2.59478216336064,0.78223076315133,4.5897755877886e-07,6.89280288518835e-06
"534","ACTG2",1453.61222078469,-1.03457784127542,0.131384526480466,2.30815126393599e-16,4.04404019726165e-14
"535","SLC16A14",65.7772487876954,0.865017386926859,0.296004675863152,2.47187456851679e-05,0.000204553659326283
"536","SGPP2",148.197037781216,0.798509239613232,0.29700443625541,4.87231699220319e-05,0.000360527805398802
"537","TGFA",9126.50995582585,1.72888948626116,0.176890601126188,1.09817057814951e-24,9.84671418984296e-22
"538","GPR155",772.384377440505,0.667182654308203,0.173273615570475,7.32414365592727e-07,1.01677524360018e-05
"539","PBXIP1",1128.21166413726,0.646714548946908,0.107317346871642,9.94587696786756e-12,5.65690308288079e-10
"540","ANKZF1",383.22675753884,0.700179547097156,0.205702956327161,4.57725322867908e-06,4.94479595781398e-05
"541","FBLN2",47.4867100041148,1.41858924327558,0.26073417486893,4.95028464829854e-10,1.71884257161765e-08
"542","AIM2",14.8734871884698,1.29428089618234,0.367782070834247,2.54531316287993e-06,2.98447758013683e-05
"543","ADAMTS9",3134.92686953964,0.818635896314946,0.332286130226133,8.69186277217606e-05,0.000595213327085687
"544","TIPARP",1758.56373625617,0.634616545068257,0.0511573390394268,1.79029689345823e-37,4.54824925783063e-34
"545","RBM47",342.186472880639,0.887507786095553,0.147708937180317,9.67369716382862e-11,4.18909562125681e-09
"546","TGM4",8.38992720742844,-1.77349178052212,0.387413122457275,2.70614534722329e-08,5.85103170606023e-07
"547","SLC6A20",53.2733303026315,1.52627866897494,0.652273763990715,2.89038203168897e-05,0.000233606009061691
"548","ARHGEF3",2388.56137182922,1.02442355916918,0.184242407300208,1.11077651840783e-09,3.47670769406377e-08
"549","SPRY1",2483.44114265091,0.863219579327332,0.149672285869315,3.38557430728128e-10,1.2586904674607e-08
"550","GRM2",57.3730508623238,0.572923056830967,0.339400559427287,0.0010761317262363,0.00489788256477581
"551","SAP30",571.236141750703,0.568823494731837,0.194282055863855,2.29806837791679e-05,0.000192999759143722
"552","HHIP",175.043628448924,-1.16133833194736,0.16811860427312,1.53344028675771e-13,1.41823488310364e-11
"553","ANKRD33B",133.226097235809,-0.641174679138148,0.244540000587301,6.27974811369149e-05,0.000449822370756576
"554","ESM1",23.3079506797518,-2.57904069799916,0.899398248884904,1.15376172816136e-06,1.53328596533248e-05
"555","FABP7",3852.80453911951,0.635250077974876,0.489301404916596,0.00182142249844227,0.00760447634723514
"556","CREBRF",317.413085338408,0.548842328556126,0.156593495868511,2.45961011116177e-06,2.90634394763092e-05
"557","GPR85",31.6005591958951,-1.02032865284097,0.470114966214304,0.00011464123283043,0.000751279583849634
"558","SLC29A4",226.212762578091,0.662480291171425,0.196083157727732,4.57153648148307e-06,4.94212273668414e-05
"559","STEAP1",286.251422202798,-0.858428817460847,0.308593612528828,3.63161554925839e-05,0.00028272071408246
"560","FNDC1",21.5245285571546,0.570142862455032,0.391794104860514,0.00182449731870056,0.00761522799259383
"561","DLC1",441.710381889454,-0.626033320597035,0.252852739895793,0.000101369034585912,0.00067533574921025
"562","TNFRSF11B",77.9341452120988,0.766532540873345,0.325953606393943,0.000124505965066578,0.000805878736946856
"563","PHKG1",27.2905578014675,0.871411320234358,0.352820187436274,7.93052926484433e-05,0.000550478404298826
"564","GPR146",21.611681914444,1.03841925317916,0.57797501794816,0.00022185695060339,0.00130923944949573
"565","CTHRC1",1418.86371367807,0.813328166163327,0.0995999416089881,2.48110998955759e-17,5.81839378012714e-15
"566","C9orf24",4.07365657560223,0.985322857256059,0.795210386753833,0.0004965430707246,0.00256830879777912
"567","ABCA1",4110.93442907608,1.64362211295004,0.13200566990431,8.63027969599022e-38,2.63102706811958e-34
"568","NFIL3",255.427745918168,0.518343113117741,0.175825167527111,2.42866050555428e-05,0.000201305449081914
"569","MAMDC2",366.478596896859,-0.996985611983962,0.207965916108208,4.44143670153638e-08,8.99081270139695e-07
"570","TMC1",52.6782086517741,0.833310713149406,0.289629007920049,2.83974528707262e-05,0.000230613944650229
"571","RASEF",424.933671153973,0.63662471818882,0.341186885533215,0.000566701893516737,0.00286698870324448
"572","SKA3",815.860308912271,-0.685215940624133,0.0814732869939448,6.39561261971267e-19,2.16640718138401e-16
"573","DEPP1",99.2652588410601,2.64015046254385,0.421175471276306,1.46488014865264e-12,1.03375778268112e-10
"574","TMEM63C",151.854733940901,0.606772188315621,0.277752452847138,0.000254534786225433,0.00147299686652782
"575","DACT1",105.752547809108,0.80456767854689,0.218067792830136,2.20449676631364e-06,2.65637503627816e-05
"576","COMTD1",39.814557545893,0.576035009133438,0.289184021050742,0.000479154909939004,0.00248935183783239
"577","FRMD7",8.54958786116218,1.93480820478775,0.633870097149247,3.38280440740994e-06,3.81673483213543e-05
"578","IFI27",369.125292924602,0.571631617723258,0.154909579067365,1.10706151490457e-06,1.47637258719951e-05
"579","ABTB2",345.489607910159,0.605023852198464,0.168648133884869,1.76966218717556e-06,2.20563865242168e-05
"580","TCP11L2",123.134482896418,0.940055488853006,0.175309413569618,3.25367162024944e-09,9.16741525091724e-08
"581","SPINT1",263.142231801745,0.824298582690786,0.2250684488511,2.52348901839233e-06,2.96698202531581e-05
"582","C2",109.908121283898,1.39080547847793,0.228581990270949,1.17961482076309e-11,6.63500690512614e-10
"583","TPP1",3280.96688786612,0.703585118945783,0.130989133585406,8.0160103567261e-10,2.62206107011966e-08
"584","CRABP1",38.8161060091847,0.702497665084572,0.394172906231449,0.000574821791990748,0.00290228836545709
"585","NNMT",811.87683913627,0.832621586018829,0.126164280435537,2.21215659989663e-12,1.4920311085055e-10
"586","YPEL4",29.1107278181974,1.22759509517155,0.377073663090196,6.08673114420949e-06,6.27316043483335e-05
"587","LDHD",12.5002798983913,0.735098643589803,0.400431965430181,0.000466080823287743,0.00242721899192862
"588","ANPEP",2810.4992543321,-0.886202997638954,0.194981265082369,1.1390100493644e-07,2.06443878507272e-06
"589","C15orf48",43.7799633416023,1.08783217128714,0.550186847921639,0.000142517558166102,0.000901034898019863
"590","NYAP1",147.839598355893,0.766346843927695,0.157528251041637,1.676240510602e-08,3.86549683859398e-07
"591","PRRX2",32.5235010795732,0.772795095764473,0.279070791206869,3.91554867498551e-05,0.000300981888314696
"592","GPRC5B",4083.78676815837,0.708542819661165,0.155060402321309,4.23288438584781e-08,8.6374640821256e-07
"593","FN3K",264.800050104762,0.731940645700522,0.10842998028121,3.25349057123874e-13,2.73994236339183e-11
"594","PRRT2",216.495091572595,1.02359193654932,0.242989003611082,4.28420446774079e-07,6.51088022948882e-06
"595","AXL",6566.49490799336,-0.570202072939038,0.188069295387012,1.5595237450858e-05,0.000139587906320275
"596","CDC42EP5",19.2962326569511,1.00219712472072,0.397627453168902,5.59076868881177e-05,0.000406972717877545
"597","KIFC2",555.573198815348,0.674768967127259,0.0951808907284443,1.39126593469395e-14,1.60659595776817e-12
"598","ANGPTL4",200.629158404897,2.76008823950696,0.578990750895143,2.48267501104475e-09,7.23583464500099e-08
"599","RAB26",41.236318088317,0.70357963298263,0.205839950095191,4.38628232566583e-06,4.76550972844792e-05
"600","CASKIN1",98.9414697531353,0.891788938941469,0.424721027498351,0.000178219123268658,0.00108317148962686
"601","VWCE",15.7390249617737,1.00347034414249,0.442686694952883,9.73881818167967e-05,0.000653096372825971
"602","ENTPD3",44.3014159068422,0.742078001555647,0.319808043711255,0.000139871389483814,0.000886142805445463
"603","LTBP3",1136.353857775,0.918381210792345,0.1156069827332,1.9136008678825e-16,3.55719732062597e-14
"604","VASN",177.517107887359,0.626771163575305,0.275387760320102,0.000186963981251416,0.00112911726078262
"605","DDIT4",807.287519761958,1.64523128940188,0.414174128007848,3.39506026348665e-07,5.2753214675155e-06
"606","FAM107A",3707.42084763208,0.649791967733355,0.127151267061711,1.8464990645522e-09,5.4759115254804e-08
"607","BDKRB2",114.255756715151,1.6902367777425,0.269315802017253,2.36157606384695e-12,1.58579312516383e-10
"608","RHOH",60.8547005375269,0.519283248954611,0.238747795626773,0.000336611114028875,0.00185769848339687
"609","TNXB",74.9130328860211,0.507289143037774,0.341690865319053,0.00225545460286491,0.00908559580112838
"610","CAVIN2",305.082525665276,-0.789785659516927,0.209782160538649,1.62902416839634e-06,2.06507918285927e-05
"611","GBX2",19.3055490154623,-0.562411142247976,0.480273295864134,0.00299210047700383,0.0114278595767901
"612","GFRA2",6.34968751319093,0.987821692160708,0.709099184223769,0.000450055545271932,0.00236070085222989
"613","IL7R",435.814392540402,-0.651401974622149,0.216986682248358,1.75253542268317e-05,0.000153088237524124
"614","INPP5D",42.0317963926714,0.597242676885406,0.22941174461322,6.92315258087599e-05,0.00049037925088426
"615","EFNA1",74.6156615322146,1.08490157025054,0.247464268702114,2.06903546115549e-07,3.42807690591229e-06
"616","ADRB2",54.3082480531528,-1.26426384102362,0.51722246515337,3.90766725149147e-05,0.000300527608044826
"617","SHE",95.3991891613094,1.24778765388451,0.225371505191018,5.40508525580789e-10,1.86402069127329e-08
"618","MT1E",97.3235190842321,0.638571713444924,0.345863882722746,0.000591946834385452,0.00298085417791128
"619","LDB2",661.170444780682,1.23295426999178,0.156252089640359,6.22023440813341e-17,1.28128423085375e-14
"620","P2RY1",326.050977919982,0.586099258312031,0.15585550306066,8.28077621600263e-07,1.13612845959071e-05
"621","MYO7B",8.79501940490236,-1.33392853300344,0.757285853836534,0.00010968888326171,0.000723178048251837
"622","FAXDC2",120.160181064384,0.648893603564701,0.222192946658976,2.32138459391762e-05,0.000194636223130288
"623","FOS",147.280679967694,0.674581393201495,0.212974829358923,1.00897658216439e-05,9.6121568869505e-05
"624","TCAF2",219.04631043601,1.24655868273427,0.304789346086686,4.27531297143214e-07,6.50385185863674e-06
"625","ZNF804A",297.907154213114,-0.612783495932567,0.0953783580802039,5.18747204661575e-13,4.22848323029753e-11
"626","KRT75",28.0528236984646,1.32409039511371,0.259492727569238,4.06631272580224e-09,1.11080295482802e-07
"627","PFKFB3",2514.13469912245,0.737440806287625,0.120058808102142,1.55962373546209e-11,8.4904802141602e-10
"628","PKHD1",15.258391974863,1.13192124134267,0.563295995710931,0.000121093090307438,0.000786125202536743
"629","HAS2",3808.2926237608,-0.728423311911444,0.181487896131801,5.04552128460462e-07,7.48140865187046e-06
"630","GIMAP8",16.1520452471555,0.930897827265049,0.585860535321407,0.000419083381304609,0.00223125671715898
"631","JUNB",711.613246151959,0.629073799707907,0.136136866340555,1.87084290781045e-08,4.24996400055957e-07
"632","NPTX1",471.190408430773,1.16923477176178,0.265008902201551,1.52628079193951e-07,2.63411855651426e-06
"633","GAA",978.422536413953,0.638401405640478,0.119594430071219,4.88546706858479e-10,1.70800859005592e-08
"634","APLN",243.729456438829,1.46031235914079,0.405673054270381,1.49889005004131e-06,1.92806590993921e-05
"635","LRRC8C",573.272223525488,-0.724134276340966,0.0956396878838223,9.25813087934467e-16,1.35693931724857e-13
"636","RRM2",5230.50044995582,-0.61886921521785,0.128964237375178,7.20032004924934e-09,1.82316409486225e-07
"637","CYP4F11",67.409786744999,0.513452728302594,0.22293190952325,0.00023079766518098,0.0013551805895045
"638","SCG2",18242.8720557879,0.590959498912237,0.279813136108111,0.00032641791218543,0.00180798991113463
"639","GAP43",6639.69199546925,0.609278491569441,0.165040693505832,1.15877237162616e-06,1.53860341992139e-05
"640","LRRC15",301.208043386335,-0.731432359891091,0.216712002833129,5.46917011261206e-06,5.74149862441774e-05
"641","NEGR1",45.6969606481274,-1.79018132531492,0.20925286480899,9.9441269954357e-20,3.88662378952375e-17
"642","SPTLC3",681.919243738004,-0.51974875031743,0.0721111394998984,1.2304714336922e-15,1.75290430502525e-13
"643","RCAN2",331.338293556517,0.856549970666507,0.552899083117081,0.000559713926470505,0.00283634287938494
"644","CARNS1",22.092777655137,0.926418073000514,0.439946307192181,0.000162458972184895,0.00100788038787723
"645","RAB43",220.893580460561,0.714736496641572,0.267345309793147,5.23850825770219e-05,0.000384822078901949
"646","SYT12",67.129464086501,0.949541008858658,0.287026674507475,8.05299207995861e-06,7.9297001469515e-05
"647","SLC2A14",28.1953579354339,0.804766523742276,0.49699659113894,0.000585268540396212,0.00295014826761225
"648","PPP1R3B",1011.78545879509,0.821506424011759,0.144680017086112,4.41748386493592e-10,1.56231337710483e-08
"649","MST1",79.2462954367056,0.552198873534748,0.28848710499122,0.000641846779533905,0.00318582561394833
"650","SULT1B1",3.28078582950652,-1.00800775828413,0.827245655055759,0.000455338183724247,0.00238103599811619
"651","SUSD5",383.776258523068,0.535494599063722,0.177998500718408,1.8243422875834e-05,0.000158182306539442
"652","CD7",8.22648519754341,1.32782259812872,0.777063379091238,0.000118653755171893,0.000773583913637792
"653","HAP1",290.851565563193,0.795299524622219,0.193574994653282,4.67984978910515e-07,7.01425273700391e-06
"654","C1QTNF1",74.4476061493107,0.785408145028822,0.203904165467256,1.1752732387528e-06,1.55388416948509e-05
"655","CTSF",634.25600068978,0.984437483633433,0.15237302520547,6.57151742946021e-12,3.91287656942429e-10
"656","RGMB",2589.88710146493,-0.561905693387488,0.080241453564866,5.81399330423921e-15,7.20509755581449e-13
"657","CHRNA9",1043.75632956993,0.99602576841506,0.114891136221863,3.73426795583638e-19,1.2936692375185e-16
"658","MFSD4A",39.7559444708639,1.12798787272576,0.368507322382744,1.21697277104883e-05,0.000112767878110014
"659","TTC9B",27.1293877932926,0.642958719468392,0.432402095903746,0.00128980516096967,0.00570531052485799
"660","SEZ6L2",1278.78898560627,0.805449957441861,0.144081382250273,6.32290771385163e-10,2.13703064927362e-08
"661","TEX36",17.3650849560635,0.721328196464956,0.483183971603101,0.000961455033555401,0.00446812776722103
"662","SH3BP5L",673.329517820345,-0.504872276403017,0.142691904191589,2.48831028700217e-06,2.9321012430034e-05
"663","NRIP3",492.027965014001,-0.951866069330137,0.211574741294694,1.49351861320817e-07,2.58990060371108e-06
"664","SCUBE2",108.820929074574,0.698887602459471,0.302605934620985,0.000152745122909804,0.000958145641363845
"665","LPL",2223.91052638832,0.828781048531426,0.220799542650723,1.86831200878279e-06,2.30950851866187e-05
"666","SFN",51.7850926279833,0.819290138713293,0.334716245525686,9.04427575659511e-05,0.000614034300143141
"667","CCDC168",51.1300279209122,-0.61999792501784,0.251138377130878,0.000104409282352124,0.000692262153498662
"668","A2M",586.508416688427,1.29614140565074,0.442541798550646,1.24067076114963e-05,0.000114545998862531
"669","ORAI3",193.651003846289,0.675967131824741,0.134238764906468,3.46164236420552e-09,9.59378446501542e-08
"670","NUPR1",186.398391767138,0.654853577412642,0.195078106514896,4.87315309647494e-06,5.19450857689283e-05
"671","RNF152",131.274989392799,-1.01717842756951,0.209278318666253,3.27007798002837e-08,6.94231178963405e-07
"672","SIX5",244.972226446762,0.557127644691906,0.113759393088568,3.27224534263033e-09,9.20273722467051e-08
"673","EPS8L2",379.96484050364,0.679011698678325,0.196583639385211,3.59721265908483e-06,4.02882531685747e-05
"674","RIMKLA",125.14246940134,0.589393923046521,0.218081519708212,4.99085574194961e-05,0.000368226592809961
"675","FAM20C",1130.21356720842,0.802578811100995,0.189093093911532,2.84946401490369e-07,4.53386012308736e-06
"676","LRRC75B",75.4969832209396,0.761732541394256,0.190611434830211,6.27457093921338e-07,8.95536374779303e-06
"677","CALHM5",171.454041670734,-0.962832168785042,0.340655655688715,2.87660918786407e-05,0.000232739670120021
"678","ZC3H12D",5.71151747190289,0.619289500506431,0.525747282720713,0.0022678299956508,0.00911821661018121
"679","SHISA3",26.3519482956554,0.646843378169031,0.495244565688719,0.00171601518834424,0.00723174440584221
"680","P4HTM",781.97794757278,0.501734559379123,0.0785057082749565,4.61164816907591e-13,3.79974881303914e-11
"681","ERBB4",7.82036584610617,0.683407039832932,0.509623756311475,0.00140826901917411,0.00615195127115841
"682","THBD",7.96555990443914,0.772916871378926,0.551047528821631,0.000922627662925063,0.00431002557951785
"683","PER1",274.257880973574,0.580201724175472,0.120379404770807,5.2420137410446e-09,1.37292122774472e-07
"684","FUCA1",349.086598038985,0.515786409933311,0.173575146650123,2.24805288879813e-05,0.000189594752382861
"685","HLA.DQB1",15.4378149394325,1.01307770280884,0.678185609154924,0.000372987756003877,0.00202662351954758
"686","GATA2",76.4656622181877,-0.78487850804133,0.366215033913973,0.000203539913162722,0.00121478421939678
"687","EGR3",20.6023601956364,1.06494526008893,0.387691968237115,2.94243564376087e-05,0.000236933684721854
"688","VWA1",184.481170759156,0.663792119798736,0.29156430173454,0.000176086889380782,0.00107419543976413
"689","FJX1",697.397648413688,-0.889348250790597,0.104462950259086,1.81895305057924e-18,5.33198102884218e-16
"690","PIPOX",342.387394202071,0.765275069415518,0.203006507198928,1.48265312347467e-06,1.90879067239227e-05
"691","CDH5",68.5367643316262,0.884977862188477,0.331137515624352,4.69737478706561e-05,0.000350646835843492
"692","ABCA13",485.994282726722,0.57745396905449,0.288627486620739,0.000465563193258797,0.00242535193261922
"693","SSC5D",111.24603314761,0.838019508913957,0.122983974699105,5.70357204308736e-13,4.59997611919474e-11
"694","SLC9A4",14.0208742669426,0.668856491459201,0.383504424277019,0.000691119641513307,0.00338519816696251
"695","SLC47A2",30.9324818950354,1.49698305372898,0.426592286715429,1.87757894912508e-06,2.31740371834118e-05
"696","MAB21L1",168.836734847163,0.876719509886831,0.244967801850256,3.56302685219216e-06,4.00525208760804e-05
"697","OXTR",40.1251132196022,-0.946632435711839,0.242995033276716,1.32193233912808e-06,1.72814876889617e-05
"698","MAPK15",11.0595413473992,0.511550045442539,0.519375943048851,0.00454068998634735,0.0161299784343726
"699","AATK",46.4444868558325,0.505611806060936,0.207284285711094,0.000153558497986424,0.00096285157746074
"700","TMEM45A",329.968062653969,0.969435487549673,0.316630634763478,1.55568885515912e-05,0.000139408378713642
"701","CHST15",449.594672728609,0.835370650377779,0.48897689128319,0.000453907840491293,0.00237437104070308
"702","UBA7",359.926055890409,0.858615250157209,0.22366909443687,1.47795650290248e-06,1.90435257597147e-05
"703","NLRP10",9.29386421001055,-1.80399292829631,0.401451497381413,3.87736236017238e-08,8.0962512953572e-07
"704","C1S",2256.99865479572,0.951599111538026,0.169961678476041,9.82061965375963e-10,3.12517130234359e-08
"705","NXPH4",149.61508226817,0.567972901157913,0.253774076862786,0.000236973694172923,0.00138557346385802
"706","KCNB2",22.8029244363863,1.8179938765663,0.477461373690975,5.16854943192386e-07,7.63412780918754e-06
"707","TSKU",991.594892274757,0.687066995909199,0.120745858423512,1.17355257449218e-10,4.96901719249566e-09
"708","RGS6",538.755350430478,0.869105912447679,0.438412732302441,0.000241093377103202,0.00140696261377646
"709","CADM1",9036.25655716762,0.907734020999877,0.11804841173684,1.38067011234038e-15,1.94866245577818e-13
"710","SPNS2",23.0044150419342,0.518827939023277,0.418618738081434,0.00338657896512195,0.0126647750651015
"711","NEB",21.7812058876943,-0.540329226850048,0.311207249350458,0.00107642239664101,0.00489788256477581
"712","BEGAIN",54.1972594691292,1.03822341182966,0.529609465387424,0.000165728873258433,0.00102316938642296
"713","ARHGEF37",154.397996564356,1.10634744396652,0.265106051506809,4.34783775575879e-07,6.58788180030131e-06
"714","RIPPLY3",9.23189580319027,0.821743996591629,0.51079050371866,0.000565483088506009,0.00286177248276796
"715","GJD3",95.025068528821,0.620710561363251,0.25767443408819,0.000125876937788719,0.000812337918168267
"716","GRIN2A",163.328956928949,0.607554754811431,0.347686611494196,0.000828569175019482,0.00394314078514579
"717","PCBP3",47.4125072380598,1.36688964011368,0.277903480899495,8.94554972297444e-09,2.22805579129574e-07
"718","NOG",91.3747138097136,0.51631008399077,0.370675637953839,0.00261717512483923,0.0102265061337925
"719","NPIPA5",68.7057730813461,0.823486078559433,0.228163041855294,3.01169131874058e-06,3.44390178331302e-05
"720","EMILIN3",18.6268918141762,1.45550841409021,0.459887938083099,5.25035649761411e-06,5.54232576822243e-05
"721","GPR39",45.9893737804493,-0.526910335100213,0.394061110717893,0.00276588970889096,0.0107114981790206
"722","ST6GALNAC3",158.179200885251,0.570830586793067,0.350167881862481,0.00124445661523784,0.00552878233345101
"723","SRPK3",124.5755343893,0.515963962810924,0.237826782693462,0.000346928201138368,0.0019049807528646
"724","CSF1",970.130009363401,0.659489795270993,0.20465811024588,8.07869945698131e-06,7.9447494079204e-05
"725","PLA2G6",72.3522976386241,0.511658795107668,0.200169260753952,0.000101042539387132,0.000674339504324891
"726","FOXO4",130.426963169897,0.732694561842941,0.147408468345472,7.90249038274978e-09,1.9910357174257e-07
"727","TMEM255B",86.2116119579608,0.590073096886439,0.168344127771659,2.43079800879459e-06,2.88123281866686e-05
"728","NELL2",4.58207883201767,0.762079969186917,0.673168866758177,0.00124827551036573,0.00554413275189535
"729","FLRT2",997.757221368733,1.29019385334143,0.232433502626113,4.17174684455617e-10,1.4997626686691e-08
"730","FAM43A",112.935634516473,0.969730591995173,0.143190200207408,8.98397169218895e-13,6.74594485241557e-11
"731","TNFAIP2",915.698953525575,0.625530979579866,0.229877550583744,4.5618688062173e-05,0.000342376003019056
"732","IL3RA",10.026162595278,0.699026876061802,0.467851682644851,0.00103799247033458,0.00475853209783761
"733","MUC1",217.760980069863,0.796953755586356,0.15189075793751,3.39216215022875e-09,9.4702783599712e-08
"734","NDUFA4L2",144.985399808044,0.669118551380007,0.676693758564232,0.00192454372117218,0.00796952456990698
"735","PMEL",29.4021293874273,0.65517753962365,0.396890678946008,0.000886760307525915,0.00416545065257859
"736","IFITM1",314.203906755752,0.890763255448714,0.146647688135281,6.70127211283094e-11,3.04010389332982e-09
"737","PTCH1",927.224067124897,0.762716965188908,0.114994031693663,1.00592734055087e-12,7.30159545334139e-11
"738","IRS2",4502.00502650044,0.915700732624978,0.144736425374254,1.57209800759767e-11,8.52793235936345e-10
"739","PRELID2",281.820900784226,0.58702963825273,0.0961226971385762,3.13647099233828e-12,2.00879106454674e-10
"740","ANKRD37",53.3391102369201,1.47371560098803,0.505510053554768,9.5137511490416e-06,9.14931395835286e-05
"741","CLCNKA",4.78439058874399,1.12199935442547,0.826422000951792,0.000294021790010035,0.00165684811279961
"742","KRT14",6.7512504226607,-0.885050531689864,0.721986696658946,0.000730326238393409,0.00354420975862169
"743","ZNF395",1325.62510041077,1.32059415184049,0.345066455087871,9.12248210594832e-07,1.23839934599553e-05
"744","EFCAB6",26.7706008287463,0.740058979425014,0.399543500431715,0.000443385675242176,0.00233616586509384
"745","ESPN",16.2269528104252,1.32236702339278,0.512455310579924,2.62468536425985e-05,0.000215212904827396
"746","MT1X",2076.13976810334,1.49334964682135,0.618818207219052,2.68931968428188e-05,0.000219332798007002
"747","C11orf96",33.7447451072374,1.81921340001345,0.422308015318594,8.35903432489597e-08,1.58281689707316e-06
"748","SAMD11",6.30584473199549,0.599747508174369,0.514808346450652,0.00251701264879991,0.00989090585348209
"749","PERM1",3.21307935223953,1.18337479896803,0.882516553120103,0.000238206420899741,0.00139171348170746
"750","VMAC",50.4986256762336,0.551711778075998,0.159027463926552,2.83934642395724e-06,3.27136489345277e-05
"751","DIPK1C",14.1840694849902,0.658567278079061,0.60367945831687,0.00201997447439312,0.00830155592158918
"752","COL14A1",1425.80168822704,0.592305325293845,0.124777544781244,8.05215533909962e-09,2.01873361568907e-07
"753","NWD1",19.8838487996064,1.73016452333714,0.319075561771578,3.94498250291515e-10,1.43516392104858e-08
"754","C6orf132",20.241495298227,-1.69194055816977,0.450018503874779,6.78275707120422e-07,9.57310796633017e-06
"755","COL4A5",910.88124600663,0.637721561674192,0.136586841284401,1.56790928997789e-08,3.6266527021446e-07
"756","IER5L",312.067706988916,0.664495418304648,0.22830552941548,2.4227332846743e-05,0.000201249860565979
"757","CFAP54",34.8789480470777,-0.810507340119129,0.219696181390548,2.23765243813785e-06,2.68571150508152e-05
"758","UTS2B",200.957968445069,1.61468748923586,0.161530996486532,9.6834065824666e-26,9.77879859935869e-23
"759","SBSN",65.6598881838039,-0.713496572029468,0.577524863505828,0.00142227007504234,0.00620305085947651
"760","PTPRT",250.246573644538,0.65110601968443,0.408419566382747,0.00101312757185907,0.00466242132628466
"761","HLA.DRB1",159.992450107174,0.629657630417964,0.339954070734697,0.000598133758203754,0.00300689277496109
"762","SERPINA3",8.74458702053992,2.32504491062358,0.416607856016351,1.65265169574134e-10,6.73566037384633e-09
"763","SPTSSB",131.72111631777,0.503768931432169,0.256177646065611,0.000666994584685374,0.0032856208554401
"764","MME",703.789408744648,-0.896034539372037,0.280848938547948,1.15384746523279e-05,0.000107836277820622
"765","MMP1",11041.7830264549,-1.15538865769645,0.519477010200933,7.63283895850994e-05,0.000534438972184506
"766","HLA.DQA1",22.0717909728456,1.19683835843275,0.403839606799424,1.36688245489245e-05,0.000124390383641347
"767","S100A2",250.716327755496,-0.536800392136936,0.0882319757326944,2.96965488067294e-12,1.90997676565813e-10
"768","ARID5A",162.54898682224,0.700669411416974,0.147053381702545,1.61600235941967e-08,3.73223090373243e-07
"769","SCN8A",465.16341148746,-0.561765410578404,0.205258247678464,4.62063854773731e-05,0.000346105127189974
"770","SRGAP1",1619.16879349614,-0.55499580923478,0.124760890642178,3.30337689076519e-08,6.99352415915747e-07
"771","FUT11",951.547657227803,0.781934336393289,0.149673684367685,3.41059371030923e-09,9.48680290624884e-08
"772","ACSL5",101.55039116195,0.853120355364894,0.293275514304894,2.57950512088572e-05,0.000212307756790826
"773","SERPINA1",76.5477780651376,1.11021714997505,0.338050280584747,6.98543137661328e-06,7.07373458782988e-05
"774","UAP1L1",1359.78789212465,0.630705295672564,0.129565872267214,5.51228736459647e-09,1.43417886581936e-07
"775","ADARB1",531.315351265647,-0.511127304766276,0.179732742255199,3.67678992978425e-05,0.00028579963742836
"776","VEPH1",279.747320268513,-0.910126135634542,0.265794091521529,5.81815869090415e-06,6.03746709973864e-05
"777","OGDHL",145.685747635597,0.920600736674732,0.240799624762293,1.66736777613456e-06,2.105690721758e-05
"778","SLC2A10",357.915914629689,0.547219917331076,0.16073494515615,3.73439206132656e-06,4.15802324257127e-05
"779","PDCD1LG2",189.955364522104,-1.10285876706404,0.262445535174917,3.9414131067823e-07,6.02597392042955e-06
"780","NMB",118.412750090613,0.601531209925554,0.172719656918803,2.69755580713651e-06,3.1292879123426e-05
"781","PSAP",19329.3755311896,0.569189696400302,0.0961398218642973,9.05110329336532e-12,5.18669050754765e-10
"782","TOR4A",304.173568633673,-0.885547289239362,0.170081353388543,6.27092915550666e-09,1.62013174775234e-07
