gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
RABL2A,122.68668494647139,0.36936246410675566,0.09625542800422682,4.22333298571527e-6,4.2852330466828573e-5
FBLN7,222.31148371320015,0.4828502949272817,0.1917433347210916,1.3215068201776866e-4,7.878814732799231e-4
CNGA3,225.36725358353908,0.4928384601380831,0.33935053786112535,0.0025797685183588577,0.009442875795226952
SCN1A,36.02731229312678,2.5674007784413564,0.3022450820168529,1.96136884222527e-19,6.5930012653658e-17
TMEFF2,378.1741613410307,-0.8049339997102589,0.18623825120244916,2.105411614008714e-7,3.234407091031015e-6
CDCA7,694.9494817440218,-0.343570169890394,0.08922029751961894,6.573552492205322e-6,6.20772000568259e-5
HSPD1,11695.160720982247,-0.3275944505786395,0.06024032367573262,4.6671152540643636e-9,1.1539462899628841e-7
SUMF1,612.950100504905,0.32035666118713,0.060076992852940346,9.556169485093036e-9,2.2008809264362722e-7
VGLL4,2267.237857273585,0.3612255782420159,0.10085766581648944,1.3348791010826462e-5,1.1278170645771872e-4
CTDSP1,1412.2327909788582,0.3161338857933311,0.04856084872543223,8.453373301975659e-12,4.510624531886015e-10
MARCHF4,315.3849829939409,-1.1674952758593105,0.12133035955116475,1.989929774334192e-23,1.4046914277025062e-20
CSRNP1,576.6054790758054,0.40488251536882525,0.14692832951501217,1.2024947624419076e-4,7.267474767189576e-4
ITGA9,225.0093576998578,0.7843065336568011,0.49486421343492976,6.636155181266473e-4,0.0030458140067984416
IQSEC1,1594.5054021550832,0.35369027228071587,0.07017242474050293,2.323098822708312e-8,4.732685307214423e-7
LRIG1,2606.144820281502,0.3416505733737836,0.11220770138744127,1.2333667951576206e-4,7.422281506408903e-4
NFKBIZ,447.5983859286006,0.4327668416635063,0.2221834116739408,0.0010446739861934683,0.004457149391683102
PHLDB2,445.5866696589549,-0.6393722825571881,0.10102607992345394,1.35294649575057e-12,8.925653564021751e-11
BOC,1574.7993348095008,0.8319359604319528,0.2402070519456379,4.8810910094151584e-6,4.8358766926963654e-5
TMEM44,316.8720162423133,0.33483457670673256,0.06360459012981827,1.048535978972644e-8,2.382685734802651e-7
AMT,17.843135230692145,0.5247109605613889,0.3813776139802179,0.0025910710187630626,0.009474048069337316
DGKQ,152.82291121611277,0.40181694258390876,0.11648862945046265,1.0864871876666152e-5,9.497848987911623e-5
LYAR,578.9068735288271,-0.3477645222705949,0.0787517565389433,5.437470687563565e-7,7.346048915504537e-6
EPHA5,346.5912868592406,0.7783560900141319,0.10058745992565227,5.201359372574067e-16,7.649249127291737e-14
DDIT4L,87.75840411589711,1.7358717527350422,0.38064775261154143,2.9840362529516325e-8,5.916941547636396e-7
ANK2,1979.5946503808582,-0.3400846493583702,0.11568720195937336,1.765699516219142e-4,0.0010011303522081062
SFRP2,366.8386880004814,0.7688040378121481,0.07414588758975386,2.686969679770512e-26,2.918049072230776e-23
CYP4V2,279.64406297183405,0.5590570709011009,0.12320299079915022,2.1093613703449053e-8,4.372975598609306e-7
OSMR,3756.6817230242386,0.4183158681857206,0.04460150316385787,7.439914799133583e-23,4.7743962333712695e-20
HAPLN1,24.797676942476723,1.1030975142935926,0.5054153687396484,9.328136439691532e-5,5.858302057631897e-4
CRHBP,13.89140440718315,-0.645801299926054,0.43229398452151996,0.0012561633653363912,0.005180985799538174
PAM,4951.3298262690205,0.5324097533198064,0.08208607570371282,2.064051006883285e-13,1.6883283827261078e-11
GTF2H2,353.65306034803126,-0.45097475219191957,0.08781746226668696,1.916658847238516e-9,5.264472685858632e-8
FEM1C,2153.744955530812,0.36559039632341306,0.14333426720439027,3.799464467855471e-4,0.0019150603126448958
C1QTNF2,38.3325643807168,-0.5943977130920669,0.26909515333227385,2.4195958466099673e-4,0.001310312779533545
TNIP1,1363.248467620132,0.43404719037271733,0.17519905809145048,2.1597417348707954e-4,0.0011878158867513007
FAM193B,369.0119285264962,0.4863423836174844,0.19941403169800695,1.684914622413596e-4,9.646436036804356e-4
DAAM2,87.031845492967,1.065990307404785,0.3576750457298177,1.6559268560800753e-5,1.3607901835936264e-4
PRIM2,621.7767038262394,-0.3500225566472929,0.05380473786192678,4.4934176163818054e-12,2.589308975839932e-10
MMS22L,1212.8631217019597,-0.33269674452125786,0.06000920215322154,2.3352356405907905e-9,6.340164764203995e-8
PNRC1,546.7541178544625,0.9679304343516868,0.13230260037344574,2.0362555921979172e-14,2.0983836825292115e-12
PM20D2,739.9461424029205,-0.6541530249628594,0.09511637747279969,4.358783783756093e-14,4.243952376487484e-12
ABRACL,378.60993210145483,-0.30281005127382926,0.0942587791249646,1.408364881501982e-4,8.288159815358475e-4
MTFR2,146.5473380058448,-0.3211682450430178,0.11685124578163388,4.294644024032718e-4,0.0021148163352387134
SDK1,1353.0544518553816,0.3062333028383444,0.12993591607504837,0.0015489373545795162,0.006198209887956885
CDCA5,1554.8153300875579,-0.3254299575502529,0.06746942237693161,1.2223365195938124e-7,2.0374199508412565e-6
IGFBP3,11682.891520802332,1.892771757332907,0.15802260053732417,6.407146655986547e-35,1.130701206115226e-31
CCT6A,11047.479189140242,-0.34542146294541387,0.04342077831547494,1.1940373402402994e-16,2.1692372468316985e-14
GIGYF1,1373.870152517914,0.3411716331078886,0.10046503798996621,3.805000689286917e-5,2.7268527782412535e-4
NLGN4X,998.3946868864464,0.3284552995621106,0.13125393457351023,7.542884911737374e-4,0.003388178465921357
CHST7,202.45663032640167,-0.34004694093560145,0.15727632900570204,0.0015205833078537167,0.006109161963653607
CCDC120,87.24999951549974,0.6423366651330831,0.18371759652356928,2.7581517699626707e-6,2.963438865169938e-5
EBP,1454.5029703528812,-0.32976686555336576,0.0637981600577797,1.9247651715522826e-8,4.037716893309826e-7
NSDHL,1300.8506885059037,-0.627049774550435,0.07934352816135655,1.3480062804488112e-17,3.1198610930125107e-15
ZNF185,512.5588729325445,-1.1057981512070958,0.3366855882713472,6.993451435976921e-6,6.569098294951576e-5
GNRH1,13.492332062034745,0.6495920432701853,0.3145651067405622,3.244615133290523e-4,0.0016730268974359242
PLPBP,650.423597175836,-0.33831293075284125,0.08871030938291756,8.419608867394184e-6,7.649165893814099e-5
GINS4,335.7880252876914,-0.33114621284416207,0.09807390415577205,4.8899680538699104e-5,3.354546597888017e-4
PMP2,603.3336962475513,-0.33271750216539553,0.15359693107160485,0.001662621380162335,0.006558504790481097
MAL2,68.88083153423513,1.3592636629118744,0.19029757469328604,9.731290999996462e-15,1.0990909307036004e-12
VLDLR,545.0607075497082,0.8705298801680186,0.23367786581608244,2.1888786505115628e-6,2.4448250623356202e-5
PLIN2,1747.8286159355778,0.8893804464209021,0.13683990823436556,5.163742034066549e-12,2.9277795195562864e-10
CDKN2B,513.8840172996397,0.7352027147130448,0.20486879410863412,2.5797686402176616e-6,2.811954678800492e-5
NTRK2,3983.302595571888,1.8830027882940754,0.3546707486098729,7.858509139770601e-10,2.385944774952287e-8
GSN,3879.991347879101,1.058581070728575,0.18130824437149373,2.1835430084830078e-10,7.90442569070849e-9
PTGES,78.81980669477782,0.7687969961243173,0.2005206643392572,1.1791096504579443e-6,1.4425190680385838e-5
HMCN2,54.007823494360544,-1.3402763975203027,0.209095216807759,1.7310482551095433e-12,1.1159332998007549e-10
PROSER2,8.724505166627978,-0.7489888478489828,0.4617255506278342,6.928841585921233e-4,0.003156546805744949
PDSS1,197.87559224074755,-0.39291980839680357,0.1064192695345387,4.896285179662882e-6,4.8443400599272e-5
ZEB1,4088.504310754955,-0.33173730633778786,0.05119297096924343,7.712730639908462e-12,4.1719667116562324e-10
CDHR1,68.10638169912946,-0.5244952735313748,0.24100066074799642,3.269993998583065e-4,0.001683039565147492
ADD3,1253.2105979766309,0.4344935280012758,0.08678332622668224,5.11371574675563e-9,1.2468987722399997e-7
CNNM2,507.77885840428576,0.3742933162771627,0.07974116620595112,8.510874190636963e-8,1.4852474885465098e-6
PDCD11,1853.2890661126376,-0.3169788662244344,0.0472954367158205,2.292721392688893e-12,1.419677220262359e-10
ADAM12,7865.010761860273,0.44794565736482655,0.10449583659286221,1.5103531209088091e-7,2.420336590350802e-6
ADM,1756.8162860539856,1.1610092499697224,0.46399439700983164,4.2497093419092953e-5,2.987918151846386e-4
PTPRJ,1546.62954357731,0.40839322046059584,0.22047102264452084,0.0016152127563858895,0.006407298031653832
ROM1,229.9437640460121,0.31721450077262087,0.08515476319455621,1.757032216550954e-5,1.427260116988859e-4
SIDT2,387.48951132310765,0.30122377359232094,0.06901758105379562,1.6335350158288674e-6,1.9250623834283764e-5
TMEM25,348.53937232830907,0.3013209555088151,0.10830548325398491,5.434252913181519e-4,0.002577983287241152
TAGLN,167.32693316873525,-0.4407114345302857,0.2807743659820171,0.002610381665529634,0.009532687106556486
JPH2,302.39090325631446,-0.6137990470094123,0.33340859796737277,6.409299449653056e-4,0.0029609453413024164
TM7SF2,359.0911709109685,-0.35083237441237425,0.1206839446866392,1.6334667266460713e-4,9.416612187337376e-4
ALDOA,14724.687742205087,0.39565998021908233,0.12856401312748716,4.6163504209123555e-5,3.202635638449171e-4
VEGFC,216.20850460211713,-0.650938167585493,0.14614976462575877,4.767405571868741e-8,8.885676585275176e-7
PRSS23,3982.04226195445,-0.40701640306128944,0.12612863728807994,2.3003045804767592e-5,1.7952294122261408e-4
CCT5,8360.144823207258,-0.4520138298394692,0.07799392344178234,4.146368181881596e-11,1.8583627298985514e-9
FREM2,3004.1641778198264,0.9354805767889224,0.5930318533892932,4.245271861049855e-4,0.0020955831569372664
ITPR1,990.3559190989901,1.1365359953258602,0.21507159856043886,3.2261909612974726e-9,8.419106098262055e-8
PRSS53,70.86167872018738,0.7622134837682102,0.4395690646161701,5.340639103438991e-4,0.0025422443146029023
GPR158,303.59577869010093,0.5967434069511011,0.30907541245217196,5.319130355867191e-4,0.002535296501152363
CACNA1C,147.78674873319633,0.4726521672490742,0.24054245457622225,7.766786986690809e-4,0.003469984135382938
THRB,160.9545315790055,0.3052566638306053,0.13777600772829876,0.002201355524932187,0.00831204527975197
ANK3,935.9871938385295,-0.6995127924917821,0.10803550082809955,1.2393302568308408e-12,8.214490406543574e-11
MAGI1,1490.3782307496945,-0.5431256741333599,0.10764041258265207,1.446619997355352e-9,4.044233885675814e-8
SCLT1,361.3891082710243,-0.3581848443888197,0.07428980122846514,6.396840608451132e-8,1.1548669528147452e-6
CCDC3,85.95246432362435,1.2195146040484894,0.17896574155956105,2.06885401764851e-13,1.6883283827261078e-11
ANO4,100.1838003018894,-0.8161868108881808,0.16521854525026236,1.6080661918629626e-8,3.445019498743749e-7
ADAM17,2028.3267281528615,0.34569445164362395,0.08317256957362504,1.7828461892049054e-6,2.0648254716320636e-5
BICD1,1783.9543216725006,0.3488554218785879,0.14107330887863298,6.006466439202602e-4,0.002808853699525086
SAV1,1046.5435428261435,0.3625589198874926,0.05590317337842728,3.892078281363195e-12,2.2895150490118997e-10
SACS,10369.937397610127,-0.38167205615207783,0.15699558124123086,4.340597969966171e-4,0.00213149909216586
KCNE4,992.9293162880939,0.8888075764136297,0.1578359750915542,7.557021367872492e-10,2.3093079582602565e-8
CCDC74B,108.00181874817446,0.31363856445029653,0.1381925071494826,0.0017080828419378646,0.006719062012393082
PTPN14,3645.3954709864524,-0.6366819934558957,0.1077350433491822,1.773035034012611e-11,8.752345667898616e-10
GEMIN6,299.89008303208124,-0.31571117409181787,0.08944280992207583,3.742595269801552e-5,2.6903238298909524e-4
PSTPIP2,127.35737304621858,-0.5854172131997071,0.14665656458886733,2.969927293646615e-7,4.358568974189492e-6
PDK1,790.4977593296093,1.0188983660189805,0.3254952367334529,1.2104588286146456e-5,1.0426636816584238e-4
UHMK1,4310.688808104232,-0.3441137003028258,0.062256046057118195,2.040444550484351e-9,5.5719528363129715e-8
SUV39H2,642.3331639531224,-0.32774777232892177,0.06466899815322007,3.3909847598460824e-8,6.63993381962649e-7
PLEKHH2,415.4158510864388,0.6730571639975719,0.16742760430697698,3.7061208101143234e-7,5.269185659334745e-6
SPARCL1,964.2123089433727,1.4550999693426028,0.1920361928444933,2.6404296627736145e-16,4.1884928066334704e-14
PRDM8,380.2907473272201,-0.3577769873111469,0.1771947854954817,0.0017300399178271576,0.0067880223169713575
PLOD2,5328.063252405997,0.859245230618095,0.21975606102440604,1.1497204766799482e-6,1.4114568425884789e-5
BCL2L11,308.3040234333059,0.37643731329485525,0.21173743251727212,0.0025488464265604493,0.009351510875826512
CLGN,349.17274482443565,-0.7833873442894519,0.22722518759798946,4.752415018221738e-6,4.728301284514058e-5
RASSF3,1121.9922522278077,-0.479381917215937,0.05101603639416774,1.4772566670683476e-23,1.0976794539826807e-20
MERTK,253.21225060006523,0.5652742159704705,0.16350753697804823,2.9296035594653516e-6,3.123877874058295e-5
NR4A2,103.62823594326227,0.8666392791483494,0.25908426519232314,7.263849345499432e-6,6.777992403156707e-5
PLA2R1,841.7692989737443,0.6584675650619276,0.130336091482695,2.6920849515673236e-9,7.194897625375427e-8
INO80C,319.9354416331146,-0.42748853193787123,0.11899759018751539,4.216140176663648e-6,4.282263813966718e-5
CMIP,660.6142519390625,0.30807170468131806,0.0988091126972994,1.7509782784231267e-4,9.939811553991839e-4
DDAH1,3811.1029821626416,-0.3484664232043598,0.14860676484302043,8.520555657554655e-4,0.0037501486157375994
MSI2,6092.640803296845,0.3504631769119905,0.07089250982693913,4.0759888551383435e-8,7.773443100328566e-7
CACNA2D1,868.5348749832992,-0.3020101297410423,0.09324970368164218,1.309067023856878e-4,7.814548939877972e-4
THY1,5581.543380482742,-0.3501360037754836,0.11400543752770093,9.786413258421372e-5,6.09728960204735e-4
UBASH3B,3471.879655513077,-0.4975618665733243,0.09970155686914468,2.3755224352973614e-9,6.437164249813464e-8
ABI3BP,138.3699102619814,-0.8612292345749508,0.17206452779992357,1.4648477877832696e-8,3.1573619951029317e-7
CCSAP,671.4140799914954,0.3194039964648937,0.051692713135271094,6.763383004451514e-11,2.85031167930885e-9
PDE1C,552.7982550991469,-0.81499389418846,0.13910036463061398,1.5815799302450677e-10,5.986258835174227e-9
JAM2,956.9053184183298,1.1623147634147364,0.1703636053840742,2.7094882069798873e-13,2.161161271533449e-11
ADAMTS1,1169.0154082492338,0.3101036136799873,0.1283639002296654,0.0012589296376847843,0.005189363102141251
SKA1,927.9677392658382,-0.36622518994391007,0.062440730308132374,1.777901686737714e-10,6.592882032723013e-9
EPHB1,76.78516288641418,-1.5077897114068162,0.22117133490629515,6.535140584324084e-14,6.1101400509594314e-12
DKK2,70.95298701882626,-0.7456442156776057,0.4430330056681747,6.217172225653899e-4,0.002893013760111462
NIFK,996.800505552199,-0.3301357533125603,0.04879206442825885,1.1599580033853818e-12,7.772166879172404e-11
DEPTOR,85.6488028701614,1.0783627527524156,0.4100633193699667,3.7556386922108446e-5,2.6983260588617154e-4
PXYLP1,340.2401883859397,0.4351482211153146,0.19294865400168582,4.24668041648783e-4,0.0020955831569372664
ADCY8,61.325122238584896,1.8893121319977846,0.30138384462649953,3.0733213824150926e-12,1.8542372340571059e-10
CLIC2,175.82928323600177,0.3415462382272954,0.15264990435506245,0.001236091607594186,0.00511613641630452
GRIP1,172.86116104881918,0.93436243535497,0.184895392221565,1.3919904259580967e-8,3.0095131445139985e-7
CARNMT1,485.17332748086676,-0.3945019339798459,0.06839310284394964,1.6581881908249775e-10,6.226143850549743e-9
MIDEAS,1562.214194130169,0.5401213158850735,0.2020498951267943,6.058617756308175e-5,4.0538182693629766e-4
WIF1,8.000577661074415,2.063939381385996,0.5577249516867584,5.803904542338611e-7,7.774148418286196e-6
ADK,834.52519051027,-0.4631665054259085,0.05286331212610458,7.217488125992091e-21,3.1549408977860635e-18
CCT8,4955.35571170017,-0.3168127268292474,0.03843803837013019,1.967828476911905e-17,4.3409066307878555e-15
MAP3K7CL,256.54905862113475,-1.0378683594657092,0.1712883328713702,6.532515497516412e-11,2.7729988529113353e-9
CD109,9307.74168286785,0.30515272939290194,0.07152908565486253,2.3617223251556823e-6,2.6110255118674957e-5
FBXO32,745.6977744811591,0.3301680812285921,0.16256147600842927,0.0023632818943708465,0.00878136871666819
TSC22D3,498.41775644756603,0.7674005774850587,0.14268409181117558,1.403516888568989e-9,3.939334280878129e-8
ETS2,734.4126864873983,-0.6234708591533893,0.11893814059954222,7.16751222566998e-10,2.20940911794779e-8
C2CD2,913.485044888319,-0.41211880579633253,0.16683500615129143,2.730687929757584e-4,0.001452594280042109
PALM2AKAP2,5064.053682634201,-0.5022492115305038,0.11318236386252271,4.0799839476862635e-8,7.773443100328566e-7
WDR19,427.50382439584484,0.4159936490610734,0.09661558059398477,2.3232161581439223e-7,3.5079321626391333e-6
GAREM2,243.32315147956018,0.3466069174825584,0.15857759428140253,0.00131510125191072,0.0053925644712389045
TNFRSF14,240.65021583153364,0.5521811474396541,0.126858629542106,5.2627672486842425e-8,9.69970600743135e-7
GRHL3,19.035947957386675,1.5334079039970294,0.5039593841809301,6.4801286695169075e-6,6.135912579224661e-5
UBXN11,179.31435341730707,0.3588843613424092,0.10582435426213195,2.804226923526982e-5,2.1137253447065633e-4
RHPN1,124.41033991228284,0.7510978724122608,0.2508291876700754,1.9636209586492777e-5,1.560067568610608e-4
XDH,51.56954479466318,-0.89452830169518,0.25020167267928745,3.623755336751152e-6,3.7673179561305423e-5
CNNM4,458.82331613722937,0.34901596858919914,0.07664369956364911,2.807892993579107e-7,4.1596886970986185e-6
ESYT3,43.584117562928384,0.5418028945183067,0.273248163760075,5.455549569564934e-4,0.0025846123766146895
RNF207,25.363608262049997,0.44327555580930056,0.26701218380679365,0.0020676262273946764,0.007885128870437071
GPR153,489.7720422823768,0.5462380945040306,0.12625380835492508,5.998764151765224e-8,1.091373096580173e-6
CDC25C,274.7338123398452,-0.38172639410022907,0.07802571604541823,2.7146962858446815e-8,5.444045761868638e-7
EIF5B,4338.316506438128,-0.3338851943583948,0.04040740966689952,1.206670417126879e-17,2.8392954914995463e-15
GDPD5,30.534815323266326,0.4444810754022487,0.2781727964821296,0.0023880462918364517,0.008851256904212923
NBL1,667.9276048675849,0.46369801499752483,0.1557631921122028,3.0241437099523386e-5,2.2542165204386016e-4
MIS18A,628.2273482243469,-0.3957567979312893,0.05562897520593177,2.2744451815362614e-14,2.3101163361819383e-12
GART,3189.3368231157824,-0.3058432752497304,0.06204915925142163,1.0256315770518082e-7,1.7543538379557389e-6
SIM2,429.48642470067705,0.42528800316745724,0.12474253291223186,8.969926242438656e-6,8.035369206265796e-5
HK2,1421.8371778848332,0.7286294917645839,0.4883772090040874,9.385130911877242e-4,0.004071889312043113
C1R,3049.651330260946,0.9597483929748569,0.13041915663613343,1.518505770880272e-14,1.624110944946036e-12
STARD9,515.7192957755976,0.3458142114698475,0.09892153176477779,2.4401843018256946e-5,1.8826562076022408e-4
ZDHHC1,149.99732561625984,0.3337146503204737,0.12947661010626085,5.668312176239036e-4,0.0026692872349613978
ABCG1,157.40173248857855,1.8825278212065888,0.22725098414782471,1.2525631134666824e-18,3.6089155175352287e-16
PDE9A,328.203365937803,0.8125736409936568,0.20546387027907342,8.750556416708268e-7,1.1099762398121053e-5
RRP1B,2064.921866231739,-0.3219613523362404,0.04565569983812276,1.8204558192514156e-13,1.5389937279156578e-11
CFAP410,360.6493290489535,0.37913291057768733,0.07834829500747463,3.752228657000753e-8,7.276643431255031e-7
ADAMTS13,28.423883171189146,0.6776232984571666,0.2739565574245405,9.680748259731795e-5,6.039452228497282e-4
ST6GALNAC6,1016.8562506904234,0.32927003344188,0.07250080632231491,4.3900803731564544e-7,6.179377338805865e-6
ZER1,834.0750797139262,0.4375532777512128,0.07801737095760303,1.6670215972809801e-10,6.242708464300498e-9
IL6R,497.3870613722226,0.3248835269184904,0.09430498339203029,4.3018449395828276e-5,3.0170614434689696e-4
FDPS,5234.10187770026,-0.3888856479185924,0.06220774460675489,9.638197856872949e-12,5.077316318781056e-10
PAQR6,89.82209263304274,0.7080144980107956,0.21834694103384633,8.190761582433627e-6,7.474930318086487e-5
GPATCH4,1279.3476919750867,-0.5867729320430154,0.1292594134396177,2.229696436510958e-8,4.5754148678287364e-7
LY6E,685.3928648029681,0.37552389496839234,0.09498408934989629,2.3312478561670207e-6,2.584080754080559e-5
PPP1R16A,483.3172976705668,0.30828977333950675,0.07897861105604197,1.02392992657073e-5,9.028178589188855e-5
SH2B2,88.97323201266678,0.4123283121338458,0.13820165329272435,5.0876237945408045e-5,3.474943044573153e-4
MRNIP,328.07206407567037,0.500090258264276,0.1651288602673536,1.9459519919057017e-5,1.5512676579178259e-4
SQSTM1,7216.505338633443,0.3862375629752637,0.15833620569441673,4.008294203514368e-4,0.0020024450660019763
U2AF1L4,114.66602848984803,0.30665707101072054,0.11190827955647147,5.59999498956477e-4,0.0026406389199290386
LRRC56,13.40207746402637,0.6393515897115897,0.3721045704021385,7.992561687849952e-4,0.0035595894608538054
CYGB,230.16955969769586,1.393042438400998,0.09128278447981326,1.0388947239134458e-54,7.333557856105014e-51
CXCL16,305.0689017526822,0.60018217862678,0.15684650068368328,6.358561256547529e-7,8.413324069347518e-6
TNFSF13,86.41141358246155,0.33257570949989496,0.12307160123679833,4.063496742109998e-4,0.0020278701663170363
FGF11,52.50695804502617,0.9455305302797573,0.7620678612146675,5.981748263606611e-4,0.0027991488891480985
EIF4A1,9592.476550575779,-0.3189475369086335,0.049574195160404524,1.3286986803862829e-11,6.896532341799097e-10
WDR90,371.4478245799648,0.4768543540001453,0.17582519043264344,7.074943017341137e-5,4.647931387567342e-4
CCDC78,49.917407662397316,0.47582135817117033,0.24570372377484603,8.273978174520683e-4,0.003667567468379372
SPSB3,127.64061617552758,0.6082167539863539,0.15126148754485644,2.7707556110131243e-7,4.10898400381127e-6
SYVN1,889.7282755328292,0.38025265205767433,0.0826860502377194,1.1872296639877151e-7,1.988292810934586e-6
LRP5,1037.939553835496,0.40592942361849693,0.08606045111087456,3.9370977521774094e-8,7.566453681601584e-7
BEND5,45.001984400750686,0.673092311954538,0.3204618985838553,2.8101597471415023e-4,0.0014870253114746526
PLPP3,1898.2567366918415,0.6648180629599585,0.1573503143799052,1.4656888694128808e-7,2.3702858486106586e-6
ZSWIM5,76.47971845685585,0.34944825835816196,0.1565388385213097,0.0011259979465215364,0.004736841182655259
SLC45A1,57.49535197272908,0.4093476064286083,0.1513799367482699,1.347015524805646e-4,7.990405537481558e-4
AK4,580.4997490726539,0.7599804031055387,0.5749366896680751,0.0010834307862532513,0.004593356108205226
RBP7,57.39572923947609,0.7978404914065642,0.20234009540870188,8.720317554756898e-7,1.1071352809177868e-5
DRAXIN,908.8289679213027,0.9694957409272228,0.15932450729704978,6.540647528116409e-11,2.7729988529113353e-9
NEXN,153.0774965624277,-1.1705291308858135,0.1612589801443584,1.153306792085898e-14,1.282077581942418e-12
ADGRL4,1531.4488080385902,-0.3894409516445884,0.10393002543907415,4.179836642325208e-6,4.254573447465558e-5
NTNG1,1269.4248704693791,-0.7274056383720078,0.11201123239984428,1.5929990710836813e-12,1.0364037274451342e-10
GBP2,566.1263067214526,0.6710681717937603,0.273043653351963,1.0205285361897657e-4,6.313681802772618e-4
VCAM1,267.0276894705837,1.2734698095324957,0.15255218551924218,1.0986858564819936e-18,3.231509775377664e-16
CADM3,1123.6964238263106,0.9114687247523872,0.2790800075662658,9.194178290932284e-6,8.215405639960886e-5
SLAMF9,51.7097036591572,0.8711868824461634,0.3692081477972782,1.0292344925891604e-4,6.356400947670064e-4
ATF3,172.90622327000074,0.7940161467182607,0.23655307865430208,6.527394443481077e-6,6.17238812813569e-5
SNED1,967.3787156723649,0.7809056324493815,0.1738828583528679,9.409850107434239e-8,1.6220789232815211e-6
IL24,28.172901655328698,2.5891498652232228,0.7932450358511376,6.30906747199976e-7,8.36251271680027e-6
FRZB,183.46502471348379,0.47366358835034056,0.18276753725674902,1.0928728428900125e-4,6.693786896278176e-4
ACTG2,1453.6122207846856,-1.0346455678257402,0.13130970914115156,2.1926511973325884e-16,3.599517395807149e-14
COQ8A,233.75429927533864,0.3684729747095521,0.10473666294664133,1.4829660380418157e-5,1.2425231172150951e-4
SLC16A14,65.77724878769538,0.8618750607047372,0.2980492187498507,2.6765682193599627e-5,2.0312448367205534e-4
SGPP2,148.1970377812163,0.7958535105977949,0.2982765596972177,5.1334592937675074e-5,3.499477465447111e-4
PDLIM5,2095.974021485976,-0.41429353026210786,0.10795031773222483,1.8777220571475922e-6,2.151759740487801e-5
TGFA,9126.509955825853,1.7303318541577204,0.17684640932295692,9.891983761638883e-25,8.215001573342221e-22
FZD5,717.2405936011393,0.4854129383936688,0.24977793517333413,7.726653382460338e-4,0.0034567670622342524
ANTXR2,2465.072835168295,-0.42946675639782156,0.12913796073410094,1.1716786089034231e-5,1.0123475275702894e-4
GPR155,772.3843774405053,0.6670522584632567,0.17337286880769268,7.368294539565893e-7,9.517436624848241e-6
PBXIP1,1128.2116641372618,0.6467059931757978,0.10730161744231044,9.839583294069437e-12,5.16413520244135e-10
CCT3,6779.523466462602,-0.30726293252379117,0.07323330301462676,3.0922881195046582e-6,3.280009291597804e-5
STK36,404.1023329221955,0.35326639538599275,0.06786380433689544,9.850685426196367e-9,2.2503556124116555e-7
CIP2A,1231.4287032836007,-0.38411212628496477,0.097074194929929275,1.9506126159592306e-6,2.2226593149404695e-5
ANKZF1,383.2267575388403,0.6996976125676001,0.2060695043377212,4.685979335415936e-6,4.672348202153403e-5
FBLN2,47.486710004114826,1.4204707910983059,0.26282628856583024,5.931852421500809e-10,1.877710593873283e-8
NUAK2,283.2178235840166,-0.482030355052809,0.22261927206300802,4.0962085344126864e-4,0.0020384304578370924
AIM2,14.87348718846977,1.2913252722232926,0.3737034158976071,3.076994476522799e-6,3.266241204477359e-5
RPL22L1,816.7177991543901,-0.3271776260680052,0.08968810771510574,1.9633371312607414e-5,1.560067568610608e-4
GTPBP8,238.473497041199,-0.44048666842957795,0.08148312958049651,5.086772874605365e-10,1.65472487197416e-8
CCDC191,78.54871893129587,0.32384122608368066,0.1271381514165217,7.194853669495055e-4,0.003257759592877844
CADPS,401.45237862092057,0.4760292746001119,0.2791302035904635,0.0015396682786899122,0.006171787836043208
ADAMTS9,3134.9268695396418,0.8187495737877832,0.33262050915021346,8.691862772176065e-5,5.530045904352487e-4
TIPARP,1758.5637362561702,0.6346327745668637,0.051110602605834735,1.5393501115830463e-37,3.622090812554908e-34
SMIM14,859.7779723555975,0.3688708834013355,0.07579680156336066,4.0728225316813094e-8,7.773443100328566e-7
RBM47,342.1864728806391,0.8871781755047737,0.14804328313851112,1.0501695513757218e-10,4.153023452751384e-9
CRELD1,526.5065998006479,0.35732923390200366,0.08682353560810367,1.6852631288428908e-6,1.9761249877910243e-5
KIF15,1333.9195396482608,-0.3106068082587805,0.08807981029659104,4.147228014986732e-5,2.9304587144936273e-4
TGM4,8.389927207428439,-1.775154704723658,0.3916092939439103,3.336750677143687e-8,6.551911830308007e-7
SLC6A20,53.27333030263146,1.5264533063786891,0.6606550449848788,3.155400638704145e-5,2.3347980197707088e-4
ZC3H12A,159.05559036568124,0.37012297756504914,0.17836743530484903,0.0013084400895156999,0.005373053282077559
ARHGEF3,2388.5613718292175,1.0247019937536417,0.1842310378008018,1.0880264890543027e-9,3.173710324890216e-8
MELTF,288.52665548268567,0.3065014393217937,0.1256945059475435,0.001258679017380446,0.005189363102141251
CDC25A,800.4355114208792,-0.3502117172100044,0.07740624718272027,3.143759482867978e-7,4.580350503522199e-6
PLXNB1,759.2119128599303,0.37465258959712777,0.10031331112920212,5.7545258442146355e-6,5.556935421930385e-5
SPRY1,2483.441142650909,0.8633171046909898,0.14959341652016805,3.2995902211899565e-10,1.1368097850045303e-8
GRM2,57.373050862323765,0.5708140386410279,0.3415038629969623,0.00112336181650525,0.004729979757059683
